id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
0.0,3.5281814406768656e-07,2.677169150696563e-09,5.1279191825852326e-14,3.1008260866357147e-05,0.0002505281578241657,1.4416639699435133e-19,0.00210396512060722,2.0420182370980242e-07,0.17722020404546418,0.0005876141573298586,0.0,0.0,0.09163411249174312,0.0,0.0,0.0
1.0,0.1333572126650733,0.00030031342761282224,3.074992313746016e-09,3.4559541693594636e-09,0.0668948886830333,1.917880550641259e-11,1.5386613070707148e-09,3.4745325308790648e-06,2.694725724933223,0.7850429277595663,0.42795512588473483,0.49515294864654147,3.345259805495495,0.7178690148804413,0.924431956206814,1.7872886975296711
2.0,1.224096837727219e-07,5.776886695442844e-12,1.9231908320354523e-21,0.00034084141020885775,0.007178802107718217,1.4090696977913664e-12,0.023126690865172092,0.00262595731063175,0.0,0.0,0.0,0.0,0.8613635951861992,0.0,0.7691804145605287,0.0
3.0,1.0390114104099214e-06,2.7050931046125044e-10,0.0,8.909072115636297e-26,2.7645765570793483e-05,0.0,2.020251816217116e-15,1.5458679908079743e-11,0.0010629042725302355,0.0,0.0,2.473510524701847e-47,0.0006322677980112811,0.0,0.0026584582448064137,3.8728234381257345e-138
4.0,4.408874725478925e-08,1.0593234762259392e-12,0.0,9.007583899326009e-06,0.00023729645938899024,8.579683252611277e-23,0.0006111804457648321,0.0006589065861740519,0.0032926682194474115,5.21999490553742e-72,0.0,0.0,0.1017819518551248,0.0,0.0042176173630335935,0.0771642383763726
5.0,0.000654095474754452,2.4060603654211148e-05,1.1713331726332186e-12,2.6341516456602803e-06,0.07851255618622273,2.18430474689962e-15,0.00013368964209751534,0.054804774777966976,2.079881723624824,0.0,0.0,0.48761717014759465,3.0044813596759354,0.0,1.233636029809383,3.21593065762897
6.0,1.985390775562081e-08,9.743027872200994e-08,1.3102782980154897e-10,1.1233774744399983e-16,0.0015574119997670754,4.500722394961998e-10,6.992655932811821e-09,8.570635336789916e-05,0.0,0.0,0.3505725190950323,0.0,0.15218270006209458,0.0,0.0,0.04969229158896419
7.0,1.5478945571885538e-05,3.761758946422409e-07,7.923165096663989e-18,1.0822511065872015e-15,0.011145170176636235,8.070563778935064e-07,3.5883242071814884e-14,0.011863275839348132,1.4597352619081942,0.0,0.0,0.0,3.3388332363005473,1.218114025097115,0.0,0.0
8.0,2.3038029651819875e-06,9.822321354312726e-12,2.5987125280491572e-17,7.04775160359691e-15,0.002505903296476674,4.767104792112779e-08,1.903195251789595e-12,0.00019445073335933673,0.0,0.001358468688176354,0.0,0.0,0.15867834390584928,1.3821179691378092e-09,0.0,0.09317885834421347
9.0,1.8550290783599268e-06,1.0281046688549929e-06,3.1283087372029846e-10,2.2595014592085407e-17,0.0033466860958465336,0.0003806559096932816,6.990878948056863e-09,0.008268897187123146,0.22930328095452474,0.002993536360623979,0.0,0.0,0.8493688182061166,0.0,0.010376152582713577,0.49686262468557363
10.0,0.0012562037037775213,6.185564412357892e-08,0.00011984873242792909,4.29899224888807e-12,0.08223840047553319,3.024880390973761e-09,1.6711015344762915e-08,0.00035329598188968886,1.8491140892615414,0.6654190811304949,0.6868498796498079,0.1360723635287241,3.2429210617945876,0.5016730546976765,0.6118852696475923,1.4874298623198963
11.0,0.00038658523085824414,1.278864603027174e-11,1.924729047138805e-05,1.9516157390045697e-10,0.01408136725323097,1.9652780766282054e-11,1.3593539017581045e-06,1.8443616094493987e-06,0.0,0.5610596436471221,0.488264849394821,0.22601595543228944,1.2038454810036965,1.146067382868752e-06,0.4408865195402197,0.0
12.0,0.00845697882496315,1.4492548441534037e-06,2.632009763629834e-11,2.8958517195373362e-12,0.14883585107954234,2.6970208136320304e-12,6.144056415066843e-10,0.0038038530811733222,2.1378211625225156,0.4484678059412892,0.25238977378215016,0.3269086884553491,3.0115890566519066,0.5287609126520856,0.6623084642192606,2.3799487096775587
13.0,0.0007758112068226761,1.3670293413264404e-07,4.442756858663854e-05,1.6350193955466348e-12,0.017009544905097044,9.674727704436557e-10,1.5219520173269618e-08,0.00021639370395430747,0.5569629866434809,0.39096266151585657,0.16770608389895048,0.055774425213681,1.3930067421917938,1.0054883232251908e-25,0.22646318171816554,0.9839931104192833
14.0,0.04777398040660725,0.0015547156602624729,1.2374793926183868e-06,5.80144929528404e-10,0.0024088618228093987,1.570177739868375e-08,1.3473852041535211e-10,9.976745804899926e-06,2.0721577618257094,0.5185189610565196,0.12766336186152963,0.29047817114322366,2.7084987027643326,0.32200797701837236,0.1548825641721746,0.3777364889086799
15.0,4.631720926497105e-09,3.261916709473234e-08,6.21464146631184e-21,2.6105679267088748e-17,2.1723146824432222e-05,3.3873136269239764e-06,7.300508768162182e-15,0.011536317423142683,0.1419922046477474,0.004831433151777175,0.0,0.0,1.5499929217056485,0.2916123284230256,0.0,0.5391652748384895
16.0,0.002129331552536613,1.1946814929744416e-11,3.803685400458754e-05,2.0703163330180478e-13,0.24340794540953786,0.06382200257794361,7.714910982497932e-09,1.0115191530733296e-05,1.957955465477479,0.0,0.6339140723514444,0.1461124121438366,0.0,1.3747156890885281,0.0,1.0695706081586387
17.0,1.68198628228585e-06,8.939041482926185e-07,9.791357412015153e-21,1.6901267549836205e-19,0.004265008225589982,3.749024667587749e-12,5.2674822034284776e-15,0.005354961824999187,0.0,0.00925129071986278,0.0,0.0,0.6604729959731259,0.0,0.0,0.5917984156107202
18.0,0.0003111242077912982,3.820034553333247e-09,2.6257641107561736e-15,1.8479907932232252e-09,0.18517704113059216,1.2456805014601422e-07,4.863910864719085e-10,0.004566556945852497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7105759421664644
19.0,0.015617253141103776,7.306115262516641e-05,5.016347708981236e-06,1.3843970374674705e-10,0.01070846563112085,9.227850638263697e-05,9.591268615511235e-08,0.00881214237840909,1.8613731191655243,0.11240132784409286,0.0,0.0942146815583772,2.7537146888090263,0.4713819549162677,0.0,1.3428685332266892
20.0,0.06556688236160062,2.6573207846028167e-08,1.1026116650506845e-09,3.223970814167902e-11,0.23209008136629466,6.402301660328628e-12,5.865803738432146e-10,1.1119088306662341e-05,0.0,0.0,0.5532280806475366,0.46662935066842126,3.029930513294408,0.7826198626500785,0.0,0.8967514096341817
21.0,0.00025688014394832973,3.502019093182799e-07,3.0069335245945153e-05,5.733275845670853e-18,0.023495256406559847,0.002895565137506024,4.6733660284681813e-07,2.593828485387444e-05,0.0,0.4249517987203255,0.3617798569455214,0.0,1.227558305393454,0.4728009920984906,0.006863989513373437,0.0
22.0,0.02039462777643864,8.010435772053726e-07,4.3488624124875094e-07,2.7906252198883372e-08,0.06369053233587597,9.883964932592594e-11,3.292914621110415e-08,0.0018516951588715776,2.0975493196468835,0.2951734121522335,0.7224044716927976,1.056173169668214,3.164485462675422,0.03488605927392127,0.42711461865269484,1.9843620803990394
23.0,0.08977983105037277,4.1707905572196986e-08,5.398690929640093e-11,0.0003865911448923539,0.012610082517927867,2.275290063984388e-11,0.03197728238650048,0.04548298105482287,2.4401537935688173,0.0,0.8080020972315002,0.9187241212796029,2.9291739966144004,0.0,1.4195544774670472,2.5734816496543655
24.0,5.990620009322703e-06,3.7726532934590366e-06,8.155695491545635e-20,3.5020225742050526e-19,0.013067471897254483,6.021379698365209e-11,2.620212298525527e-14,0.032379549067085144,0.2719606592407661,0.17048403200327636,0.0,0.0,2.1082806894287023,0.0,0.0,2.0021414682389316
