id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83
0.0,1.5346576537593023e-06,0.0247117452623834,7.941239759338994e-11,4.500754128553445e-06,1.0508896404952652e-09,5.984358451387348e-06,6.393650539852402e-07,1.8736271557532021e-06,0.0008467950537980876,1.2665954356944268e-07,1.7629582116317824e-11,6.203094272087289e-10,5.329190821835517e-07,2.7790154685850687e-10,9.802488162014734e-09,9.81666369944674e-06,0.0032001502106033895,6.526646231918327e-06,6.984910379214843e-09,1.6772743622280675e-07,5.848158658371891e-10,4.712377242640402e-06,8.828787026055422e-09,0.013516797419386491,1.2228460571862442e-06,0.0003119066314530272,6.566300292651339e-08,9.096597358721604e-09,1.0888521764277686e-05,1.8633223061738858e-10,0.0019252792757489985,4.038497874103974e-07,4.6568105760548535e-07,2.8973863509872193e-05,4.064985444780308e-11,4.237500366736935e-09,0.02672905528389219,1.316177148640086e-10,8.517141470250412e-07,0.00018908322111428657,1.4412967093152262e-06,0.1684028116356497,0.0,0.9076990207128197,0.0,0.18598627145535776,0.028036591360671808,0.0,0.0,0.0,0.0,0.0,0.0,3.057096008414912e-38,0.0,0.051990860532715545,0.006929102874758659,0.26476276676277993,0.44860685787282484,0.0,0.013896948274191832,0.0,0.0,0.0,0.023434958064209876,0.25442117100922534,0.07102507710611182,0.0,0.0,0.1775936754664932,0.0,0.0,0.0,0.15169255667917692,0.0,0.0,0.0011138851102416392,0.0,0.8904516724380396,0.01177165856494019,0.10825268311905818,0.0,0.0,3.410970129982364
1.0,2.0271521494581963e-05,0.0004929450225209495,6.4672663104349916e-09,2.5177611156205884e-05,7.324354937938944e-07,1.2705062555948845e-06,1.742011568948144e-07,2.05693011514583e-06,7.84368754840259e-10,2.677496583221243e-08,3.31503496505184e-07,6.41675478371356e-07,6.422961387733165e-12,2.2993375414898114e-07,2.204608702700222e-06,1.7395748874372518e-07,1.944687729933938e-06,5.017866025948348e-06,4.179018864260428e-07,3.999352792051121e-10,3.410741937635113e-07,1.1633283333162289e-06,6.997335102035233e-06,1.0840095632761763e-08,2.7982817089454232e-09,5.9795133709167225e-05,4.689035521757005e-10,0.013179636639146763,0.0032255147608638885,1.2717375076103506e-06,0.028568576377738172,4.001662894289678e-05,4.701601299652982e-07,1.6516547259973798e-06,1.003269942309184e-08,1.8140625773708736e-08,1.2734267279632736e-06,1.5928695497983513e-08,2.5724452593426486e-08,0.021035279758818422,8.115645913841999e-06,0.11492946236317624,0.0,0.0,0.0,0.0005964698882243521,8.448630843817424e-07,0.0,0.012649717124621103,0.0,0.0,0.34631254413651685,0.0,0.240755751945249,0.0,0.0,0.0,7.613880448873243e-11,0.0,0.040885284212795706,2.2314765755950465e-19,0.1598375203426922,0.0,0.0030738088267872913,0.09212298657058644,0.0,0.0,0.0,0.0,0.41757791612386663,1.3501537735192237,2.752152773207894e-08,1.2724016890622867,0.7227553806288909,0.2723210644021107,0.0,0.05826307170313133,0.004017599522989488,0.7297041546415294,0.0,0.07017359601110496,1.06893953583576,0.035092797370694526,2.578027649723613
2.0,2.6312895544448706e-08,1.8170456876105057e-07,9.063612017668385e-05,0.0067425959547997,1.6672322089217314e-08,1.1402729941410697e-06,1.1687747851946211e-09,1.2632845151853407e-05,0.20374940184930854,1.0922752496740133e-09,3.599928314087045e-12,5.338388578462237e-07,1.9183629559096957e-10,3.456814128085699e-09,2.0285994295515028e-10,2.650433980324437e-05,4.2087776515892417e-07,2.3558232272929414e-08,0.03191188701240192,4.5146773169806726e-12,3.7994733935026075e-06,9.326963868871812e-11,3.8975960851105476e-07,8.682249205908228e-06,0.0009346992155745794,2.4306825546293907e-08,8.541352330243079e-06,4.607468728993312e-09,2.26922084006021e-05,7.903435227338294e-09,5.805302434833036e-05,2.2870841386929762e-06,6.893603978866449e-08,3.201845100083869e-05,2.2694713422677834e-07,3.964614520188145e-12,7.665388188950713e-10,1.3600776180324632e-06,8.542637585276819e-13,2.762953787848154e-08,4.3341766413680785e-09,8.888258134726908e-10,1.6450195859903065,0.0,0.4228239042032668,2.1794640052622114,0.072640738310233,0.0,0.0,0.0,4.354241579196866,0.0,0.13632932585475943,0.0,0.0,0.027300980262703483,0.0,0.3929420492355827,0.0,0.0,2.481469975721652,0.0,0.6871494849658318,0.0,0.0,0.5921621677873337,1.6931637092654843,0.0,0.04525013873475607,0.0,0.0,0.0,0.0,0.0,0.0,0.41069588718696337,0.0,0.0,0.0,0.0,0.02685142047680068,0.0,0.0,0.0
3.0,7.265316647913255e-07,1.2628798970115236e-08,3.1005173755484774e-09,0.011882669972783274,2.363080785030672e-08,5.27912949977675e-13,2.2052320051149455e-08,1.111056206295783e-06,0.1579412027463823,2.4255429075319113e-07,1.743554149684866e-13,1.595992096819076e-15,3.6507975299408395e-10,1.5798753070050422e-09,4.5210736048254834e-08,1.1873970144548468e-06,1.6841285364214582e-10,1.4847023296208043e-07,0.023506167735640238,1.0036141520865967e-09,2.167716446955901e-07,1.2356747053617896e-10,1.2808433944795546e-05,5.86175303150789e-05,0.0004380361219929439,1.8782875915167187e-09,6.733947836888504e-10,6.909613123178226e-09,0.00020622270666358113,1.1794714532445768e-08,2.43785748103547e-05,1.0829161687216217e-06,1.3250947766059326e-09,6.020015230513779e-07,2.0561264780720783e-07,1.0158891923845633e-10,1.3921448879788292e-07,6.404265437387837e-08,7.69872862676793e-11,1.1766558646138203e-08,9.659365946489572e-07,1.9343080684474426e-07,0.0,0.0,0.00758262221631901,2.0399392767464355,0.0,0.08285672390057786,0.0,0.0,3.9376668963670576,0.0,0.04100526853180023,3.8457686945033215e-20,0.0,0.0,0.0,0.448385037544601,0.11073233911463344,0.0,1.8910380061665955,0.0,0.0,0.013015668228832565,0.0,0.7832117213137927,0.6588322624540618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07189331004409757,0.0,0.0,0.0,0.0,0.0,0.37631899702755905,0.0,0.0
4.0,8.696971669141998e-08,1.148743022892645e-07,4.7078654955831856e-07,0.05801229544577433,1.2782157371349473e-08,3.3125444205422924e-07,1.9117253447280282e-11,3.497869549830072e-07,0.15726678167799354,1.0412634815691535e-10,2.4664369801953024e-08,5.689328669432949e-06,8.957755255311711e-11,4.002813523603189e-09,1.0535261500950967e-11,1.2772175770237787e-08,7.934558823467015e-07,2.598438262516125e-07,0.06465163290496091,4.2529554119784965e-13,8.272346728275456e-06,1.4199105765898966e-07,2.577527726049245e-06,5.706691381378333e-06,0.007577016587959878,2.6125611956725844e-07,9.64512994723523e-10,2.6097971145745517e-06,3.908567221324129e-05,1.592368313741188e-08,5.323033614609954e-05,5.8008661690937846e-06,1.21052099526088e-08,5.222250816482878e-08,5.9042385562697725e-08,2.1462318993152056e-10,3.546371108309263e-09,2.3112273399322463e-06,8.296734903417492e-13,1.3909907279348087e-07,2.2541128956370504e-10,1.8632582373435328e-10,1.3292021231204325,0.0,0.01902422309809795,2.7077057955435535,0.0,0.07669729456810138,0.0,0.0,0.0,0.0,0.0,0.025941515341007807,0.33984845881424186,0.0,0.0,0.0,0.19248084515608396,0.0,2.565242495223086,0.0,0.8101816575863323,0.0,0.0,0.0,1.9961741365540113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32831819117662964,0.0,0.0,0.0,0.022343476150009804
5.0,0.021893500956029373,5.60108591729178e-07,0.00020790055687610083,0.0012601534111016395,1.8279639108230435e-07,2.586471963977402e-06,0.000674070839485859,0.05286540972963913,0.0928037185202965,0.007425833818352475,4.3308622531906973e-07,2.849536678628077e-09,3.788034698580577e-05,3.541790289079146e-05,0.003772188225254003,0.03455473820616601,3.891140545319551e-07,7.845163246325843e-07,0.00010651799282079679,3.071054213084028e-05,2.221096996851526e-07,2.2438884562174863e-08,5.47958149104873e-05,0.03364330226871446,9.534190404626494e-05,4.948087729863191e-07,1.3904972903858237e-06,9.724359613104017e-07,0.045937650410669426,5.780049812993425e-08,0.0009716139864808943,2.0905852119775266e-06,4.6218857349720396e-05,0.018179773651646847,4.351283781601901e-06,5.652704108427196e-07,0.004561586563849969,1.9861958630323207e-07,2.35697453267913e-06,9.259539680983406e-05,0.04721164412688452,0.005963941126257599,0.0,0.0,0.4623996220634007,0.0,0.08420221421203161,0.25655106977865955,0.6918887123683307,1.5297061073931284,2.46216214293926,0.8737056527766028,0.0,0.15245323613130546,0.0,0.0,0.23144949379472954,0.8601522794626105,0.5756103030888414,0.0,0.0,0.0,0.07739177917646646,0.0,0.0,1.1951005811899291,0.0,0.3921639939759083,0.11309400402657209,0.0,1.7395313639962084,0.0,1.7696259283607882,0.0,0.6251041828044409,0.4395204001264837,0.35260859359633273,0.41038429470040155,0.6984337872746933,0.0,0.11421662230059144,0.49599999245583354,0.0,0.854090800375287
6.0,0.018440880165238704,0.018438287426842354,5.0724243059366183e-05,0.009982416239710365,5.2365604692992316e-08,4.5374248624221635e-06,1.30277061135003e-06,5.892794770942038e-05,0.14978702533979216,0.021042651428013728,7.987700797814262e-07,7.357566563086169e-09,2.468676238599311e-08,0.0013019316266476876,2.656482026908209e-06,6.628428807152518e-05,2.1345582902368134e-05,5.0471744909924344e-08,0.0015586415601835588,0.0001599870961239582,5.2541575975427705e-08,7.030227054040346e-10,1.4350271668453102e-06,5.870999600332525e-05,0.002444822434936759,0.003979252222418897,0.0037600433455227595,0.016852138286178264,0.00010226596039190646,2.7213964462369856e-07,2.886258630779832e-05,1.0611896748100838e-06,0.0244871644491917,3.9400934213790876e-05,3.2094362710419735e-09,2.018361136130311e-09,4.4151713053376095e-05,1.1116214589533169e-07,1.5278959450801392e-05,0.008637796592737662,5.7120840980438746e-05,1.1398895882056723e-05,0.0,0.0,0.11711927314072922,0.0,0.0,0.3434485098689774,0.18193755783582327,0.5143305059821713,3.7553663687432386,0.0,0.0,2.615315491413874e-18,0.0,0.0,0.0,0.0,0.3901213352385453,0.0,0.0,0.0,0.022894074450178634,0.008617534656697356,0.18796777967836265,0.5676508767595086,1.254814925572246,0.0,0.09303362609847154,0.0,0.9966023546823212,0.0,0.0,0.0,0.0,0.0,0.0,0.24775509786096156,0.0,0.0,0.4201734189136396,0.8371200956383981,0.06879385399689514,0.27064787859800354
7.0,5.810414829526154e-07,9.121214673305246e-07,0.020009568204588705,9.503183182590573e-08,1.3360303640816572e-08,7.936375097555259e-10,2.066637517299025e-08,4.859135780402007e-09,1.6538451343664412e-11,9.231704025397327e-08,1.681804135164899e-09,1.1033394969500461e-11,1.1868269204392627e-11,1.4689240084090968e-11,2.6905170250917035e-16,1.5167804340470915e-10,0.23599876457792174,5.8915549662205264e-08,1.0205382016307595e-07,4.903714705060241e-10,3.4882601650542216e-07,0.013451970641010993,1.6961396298688963e-08,1.9368711716689575e-10,4.631512775295015e-13,8.042712957618482e-06,0.046756199888869115,1.2846182318965634e-07,0.00011011214017657916,2.4322892051550343e-08,0.00035389394051809535,7.683896885281057e-07,1.301307067652667e-08,0.014573735612284205,1.6973347638823056e-10,1.2929215807191777e-11,2.0805723726194582e-07,8.88716026031454e-08,3.587220623391385e-11,4.877173771130516e-07,2.839464496645928e-06,6.085212529281776e-11,0.0,0.0,0.4986603825470717,0.0,0.0,1.7935366236754143e-05,0.0,0.0,0.0,0.0,6.205211793979862e-29,0.0,0.0,0.0,0.0,0.0,3.703347021728964,0.0,0.0,0.0,0.07237948032862236,2.5644165312760703,0.0,0.0,0.0,0.0,1.9398569302722137,0.0,0.96370781472645,0.0,0.0,0.0,0.029178080335071743,2.812197121059511,0.0,0.0,0.0,0.000581569769650927,0.0,0.0,0.0,0.19621702896564086
8.0,1.0278155573297696e-07,4.495091775590494e-07,1.1914642444203943e-08,4.202075127913409e-06,7.969755273034525e-09,1.8201950252758266e-05,5.893422921543398e-09,3.7673291528626423e-06,2.3998250114063074e-07,2.456993129943871e-10,2.414874134410854e-11,1.2425363225285733e-16,5.0119865564053995e-12,2.239916651807416e-12,8.07467575024409e-16,3.878998259095564e-12,0.10684769246757556,1.5485497624856162e-05,2.650199531417085e-06,4.179390993531924e-12,1.1587021973410232e-10,0.03676655050166811,3.076554240688322e-09,5.4385157882798835e-08,7.164718247288826e-11,4.362941683270045e-06,0.04050371456162633,2.6182008101030763e-08,5.44161615694393e-06,9.612217956683237e-12,3.051491422368938e-06,1.48038792632808e-08,8.778763167738273e-08,0.004592196327861971,2.3342087492425911e-07,1.6789168843110104e-12,1.1248532274838048e-07,1.244626946098027e-07,1.429953664474705e-09,1.2101955943135497e-05,8.173343736439047e-07,9.86293835342897e-13,1.2185553534112485,0.0,0.02873510118846215,0.09636847441565513,0.0,0.10115154275738401,0.002795707888674822,0.0,0.0,0.023465067098656138,0.03598704572753619,2.332389664844371e-41,0.0,0.028722078172289674,0.0,0.0,3.0784724579323974,0.6277458579664384,0.028079765799696736,0.013652599382745507,0.0,1.5534068867818387,0.0,1.4022160739734268e-05,0.011749150906867878,0.0,1.6730164320612135,0.0,0.0,0.0,0.20689905513597862,0.0,0.0644798634346605,0.0,0.0,0.0,8.342082299751488e-41,0.056403202256853045,0.0,0.08991749317465043,0.777507530115762,0.0
9.0,7.239182547815951e-08,7.017831276265001e-07,6.972378851927536e-14,7.838533884998072e-12,2.6211807313614983e-10,4.130687147259483e-12,1.145246195739366e-12,2.0974356239466543e-14,1.0846020234006798e-14,1.6696330764711695e-10,1.1590177957585692e-16,6.061177881816164e-16,5.627825757176209e-20,1.7895183506587299e-12,8.372022335265573e-19,2.9994272602972636e-13,0.1343529638008745,1.6439276002751664e-11,3.521746022668692e-11,5.31915580647447e-14,5.88669150334295e-12,8.481452438415547e-05,5.658840115224261e-12,6.2929840777869e-15,7.895317876078208e-17,6.836281381588654e-06,0.1509376152778855,5.534572615177849e-12,3.142147766707754e-07,2.9780762643154764e-13,1.922771552153062e-06,6.42453782811767e-10,5.279127493366986e-12,0.00014916822780956798,8.115981762274794e-18,5.697118476614618e-14,1.7156455516105203e-07,1.291353322614236e-14,1.3983332978989681e-14,2.688787347882411e-10,2.168160732148515e-16,3.0054838518552353e-12,0.0,0.0,6.8854239386459074e-43,0.0,0.021421871707018373,0.0,0.0,0.03140602991034154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7565218950736696,0.0,0.01844780011103293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.035444415411739,0.0,0.0,0.0,0.0,0.0,0.0,1.6475065366845774,0.0,0.0,0.0,0.0,2.1325225873744053e-34,0.0,0.0,0.0
