id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83
0.0,0.04676693022620308,1.3354423008086992e-13,1.0113412271064135e-05,2.5036228042768257e-12,0.00020415745258579269,1.1236360553743017e-12,9.419870080716182e-11,1.0178155983730067e-12,3.57951665291055e-11,3.303444152369106e-14,9.692933076067735e-06,2.8398586834231726e-13,2.258188649836005e-08,2.6026737987955295e-09,4.508666539738562e-06,3.5322289540711795e-14,0.10157228970638714,0.0005569040923638871,0.135405631666209,1.6680605370745812e-07,2.1382715723796534e-08,2.1022377277656574e-09,5.31977558390578e-05,3.361895755336182e-05,8.975183961304067e-09,0.012777282274263791,0.0015571723781262648,2.3593317654417863e-09,2.914592669025262e-09,3.5567978932910794e-05,1.3022464573852586e-08,3.9907563920230555e-08,9.182890208090837e-14,2.7877257125572917e-10,6.304090783590533e-15,1.8485202977185094e-11,3.9581846002418227e-08,4.7222104218068803e-11,0.010514370249998713,3.7576175615033776e-09,1.9953961585099756e-08,1.558421006030874e-14,0.8041888502698825,0.0,0.0,0.0,0.4041887846145828,0.0,0.25826644170823426,0.003951041245083642,0.0,0.0,0.3595932521172084,5.10192078452991e-54,0.15418415501736282,0.0,0.0,0.0,2.2481699498170125,0.5450274880763011,2.1016096963194113,0.0,0.02454886296289137,0.0,0.29346683136464846,0.22951453057660004,0.0,0.9288356211817701,0.0,0.0,0.0,0.12658961196496404,0.17453881810021693,0.0,0.0,0.0,0.0,5.3426780476466995e-09,0.0,0.022430836514784447,1.3399294878472154,0.0,0.14876744966388764,0.025873580902347357
1.0,1.940981727934574e-05,7.538948134937743e-11,0.007582193460771851,7.140730837997181e-11,0.05523208105647429,1.620056991331082e-11,2.814464387476982e-09,3.642315433981017e-10,1.0214411002162633e-07,8.891116907742233e-10,4.384903107916199e-05,7.1345381308420105e-12,0.0001133251988394441,3.074094502373803e-07,1.193386614379174e-05,1.7509306996314123e-08,0.07735631827546613,2.5807822451381125e-07,0.044401938815404406,8.479006679560936e-07,1.2592496544650576e-07,7.708497652215997e-08,2.628455731353406e-10,1.465167103697654e-09,7.776286491883677e-10,0.0013984270673781933,6.0330187812338e-08,2.3756716647789517e-08,1.0022034300883968e-08,4.565777277514567e-12,3.873017035392775e-08,4.306082840295303e-06,7.937178379147551e-12,5.109802160047008e-10,1.7755795558247658e-09,2.2217352943128388e-09,0.012949289249069488,5.316859192708108e-09,0.02880541771278762,7.396713562798827e-08,1.1808848981735364e-06,1.6816968180830095e-07,0.7092202366492937,0.0,1.4249384365876718,0.0,1.2049319373776894,0.0,0.0,0.0,0.006109813323488079,0.0,0.4022280823579732,0.18936933983314305,0.0,0.16145998166359454,0.7985791496591953,0.0,1.7118208683490155,0.0,1.4846120242663678,0.0,0.5564080257243847,0.0,0.0,0.0,0.0,0.5262265144062773,1.6162106188096913e-09,0.0,0.0,2.644840565702638e-29,0.0,0.17971927959371983,0.0,0.8976579152359861,0.0,0.0,0.11333976297014739,0.0,1.7862276762106548,0.0,0.030503637777783345,0.012639270909727466
2.0,2.9097009267735484e-05,4.091192137081112e-08,6.265606546640268e-05,1.0636886221975045e-05,4.7938728376884415e-05,3.4975772260243373e-07,3.020878884737458e-08,4.114847586621994e-06,0.004069452948741975,9.708676178879712e-05,5.693978908630706e-07,8.413466349371129e-08,0.00023158124795606038,2.2304453993673397e-09,3.752649989590181e-05,1.0285325108606105e-09,2.4608278190377782e-08,0.11130965997083239,9.382297149445034e-07,7.2145139027488465e-06,7.993470762050944e-12,1.5147317357596097e-05,3.787596898093164e-10,4.0755330929887936e-05,1.0110479770552876e-12,4.387362256015445e-07,3.740430293091311e-12,0.18719049597180976,7.501938833337005e-10,2.7672975432724966e-16,5.025655811205037e-05,2.005195745856297e-05,1.034788813874374e-06,1.4841089588852077e-11,2.873714779828051e-08,4.1338273511004967e-10,6.631870956349338e-08,1.4950314040701981e-05,2.962269309317589e-15,3.743637550195668e-09,4.6187959110214425e-06,2.3074497364889013e-11,0.06608467394452835,0.0,0.0,0.665574597819955,0.0,0.15874818947944427,0.20356505070151493,0.40525464461841115,2.210733956207113,0.42336819693168626,0.07078209702794692,0.0,0.46699031378549366,0.07610810755007645,0.16648058718677247,0.0,0.0027173584505422485,4.148181198869626,0.0,0.15794244188040213,0.21403559966111776,0.0,0.01833159288531253,0.0,0.0,0.200929286463139,0.0,3.24050398928465,0.0,0.009104997865287963,0.080873604510339,0.5325515059351963,0.08698107816589529,0.0,0.0,0.03775865247770225,0.0,0.6115672172552707,0.0,0.0,0.2991256765273788,0.0
3.0,2.496509692825986e-06,3.511578459568834e-09,0.000577880812032899,0.00012749877148775175,1.4660521650662108e-05,3.001679402393698e-08,2.6571936309338326e-09,2.5956020175653164e-08,0.0010886137629008202,7.105386232301182e-05,4.885247263815361e-08,4.1145009079176854e-10,0.0002426129620292874,1.9131294007894433e-10,3.3115295139320797e-05,8.921286668682339e-11,2.1107313416415296e-09,0.022964394901192238,9.820465957509146e-07,6.18811649316334e-07,7.346768835441624e-11,1.4656709809985884e-05,3.7933817542801965e-11,0.0006452549399956058,2.5078789934332218e-12,3.829723744217062e-08,2.202238166115077e-09,0.24822521411683993,1.218645932183833e-10,2.481095592037569e-13,4.310663935696534e-06,1.773224803141261e-05,3.663980673317191e-10,4.68634304657299e-09,3.2218219346090626e-08,7.18535053738513e-11,5.769337959589296e-09,1.2623427737712358e-06,2.9282155078528356e-10,1.4285508572210597e-09,4.0862303457293684e-06,1.7169086505123634e-11,0.0,0.0,0.0,1.1144918609290713,0.13749577882337974,0.17424106656193072,0.05481436163979815,0.0,1.8055512725106277,0.342809450590101,0.0,0.053802362426184636,0.0,0.006301203310742032,0.0,0.0,0.0,2.894592149777253,0.0,0.0,0.400683553824899,0.0,0.0,0.8493001811483404,0.0,0.1564285428308012,0.006151852696680723,3.2450473910867723,0.0,5.373765976660942e-13,0.0,0.0,0.0,0.0,0.10088970718401888,0.0,0.0,0.0,0.0,0.0,0.18284897728528304,0.0
4.0,2.94645750421035e-06,4.140421167313303e-09,4.059364743857018e-05,2.3729379991623013e-06,5.0856576064975955e-06,3.5421013366476875e-08,3.065039584983562e-09,3.062474457255718e-08,0.005717980198949424,9.816234934782968e-05,5.766003249340129e-08,4.623109117711788e-10,0.00031780433654752486,2.2586229047652963e-10,4.286344333642371e-05,1.0476763177970814e-10,2.4919135821624505e-09,0.0791219052735379,1.287392218176848e-06,7.305649612596655e-07,5.9271718754489425e-12,1.9148055915458025e-05,3.844404180124932e-11,3.997276460303921e-05,1.2458199757144613e-12,4.441607564855129e-08,1.673585243294305e-12,0.22706671472796452,1.070536096783238e-10,1.060676203721094e-14,5.089141258020984e-06,2.2948702946860227e-05,4.3246842446726717e-10,1.6817730832988233e-11,2.205983739536186e-08,4.4571239830381484e-11,6.717548007516054e-09,1.4884317197591736e-06,9.67927373018721e-13,1.6970798186709676e-09,5.30468994297313e-06,2.152727249991139e-11,0.0,0.0,2.6744592605188697,0.6370757499343441,0.20324056644049415,0.3298881526067124,0.0,0.24769904752556063,2.4590081819963188,0.44276368489343154,0.0,0.2543835052754938,0.0,0.0,0.0,0.15937984649083847,0.0,3.769157365686236,0.037798023169342165,0.0,0.21181438329059377,0.046285177608243216,0.1750870622133798,0.43209606377367105,0.0,0.0,0.0,3.1627268070203813,0.0,0.0,0.0,0.0,0.0,0.0,0.18988325681296653,0.0,0.0,0.0,0.0,0.0,0.2420949513726525,0.0
5.0,0.005382731258802161,0.0005354025052675408,0.03810878203603688,4.792298577517468e-08,0.015186957621185984,0.0016399824368868545,5.8248305654681146e-05,0.016215683814602467,7.743546129112737e-05,4.539089744497264e-09,9.699537173701394e-05,6.63723715434029e-06,2.1870392710083935e-07,0.007830591841366363,2.59075471295466e-06,1.748329254516287e-07,0.0010304027145655967,0.17071786726188895,7.053889306237032e-05,0.0012278312492313332,1.1226714506233848e-10,1.6715976216735974e-07,1.1320375437519872e-07,0.004283565078495883,1.893584636068201e-05,7.463921151441895e-05,4.8048974228933266e-08,2.3361082901801014e-06,0.0002538793445999533,6.746975698403297e-06,0.008555593626268333,1.0098803459815932e-05,1.7500399401778674e-05,1.7770850302799686e-07,3.0522421905157225e-09,7.064429417143889e-08,0.1695758168319824,0.0025013770490582015,1.9123107007783093e-05,0.0011303055023940058,1.5040828421504135e-08,3.3345580863457438e-12,0.0,0.0,2.088498310546811,0.3320689834712703,0.0,0.2132266377566904,0.0,0.0,0.0,0.4636299735389718,0.4025909289673739,0.0,0.0,0.0,0.16885489637794937,0.0,0.8267855114018643,2.884013787235701,0.0,0.44176730749741827,0.2893311280456219,0.2433486735237889,0.0,1.1582727463516012,0.32654133638333466,0.4550989307969514,0.05332323411879421,0.0,0.15084606516258056,0.0,0.0,0.0,1.0773275331537526,0.18962957432874514,0.0,0.3119062375088265,0.5160257736635618,0.43181370300942873,0.0,0.5410512581691166,0.19986418008507295,0.0
6.0,0.0022019079052923284,2.8064910858941037e-06,0.002244086634502715,1.739731118504629e-05,0.003285222173432082,2.4116375646757275e-05,6.35949352463237e-06,2.098476903275547e-05,0.0029403289844939476,5.728763799296259e-08,0.009146295997749031,3.144097607664774e-07,5.696519925386797e-09,2.180825692375531e-05,1.1264226208778946e-06,7.051837259872452e-08,1.6892398019529e-06,0.1795434824248649,3.5287104133234194e-14,0.0976258266399447,0.02098625206123004,5.240383224583117e-09,0.002471338918453724,5.906082924824395e-05,6.61290548115591e-12,0.027980422271284545,2.4459939390340866e-11,0.014916828020825086,1.0900458542257118e-08,5.856858800943943e-09,0.003449871675509252,1.5072841004695287e-08,3.55564427476497e-07,1.851508047758961e-10,1.2907043219832424e-09,2.875203276505511e-08,4.5546714158447205e-06,0.012824420189845087,2.7239906545446898e-11,1.8007860510323688e-07,3.292128016967783e-09,1.2927497339022963e-14,0.9758478637286307,0.0,0.0,0.0,0.612211797059047,0.08736902621189503,0.0,0.0,0.0,0.2717520124861198,0.0,0.0,0.40283665206859254,0.4716416410915192,0.0,0.0,0.0,3.7143775712974274,0.19236202899900937,0.916267364962252,0.9388515940063967,0.24806362754278885,0.0,0.5008042308798578,0.0,1.1311723417357362,0.0,0.0,0.006581924426847427,0.0,0.6814603116014802,0.0,0.0,0.08372392790243499,0.08728860736230357,0.0,0.16913675704235911,0.6449987358754188,0.0,0.05637155860214952,0.0,0.0
7.0,2.430886442496252e-05,3.3258834560739893e-09,0.0008857072257630074,9.483801414773088e-10,1.192686300048132e-05,0.03239207765552106,0.19154391723505004,2.7287524174097104e-08,1.6537765026200265e-09,8.409081954651824e-06,2.97942919381104e-08,1.3767755917571813e-16,3.5438292253384493e-06,6.4073613630304634e-15,3.210079731151492e-06,4.9451142614351094e-11,1.3334888024791265e-14,2.992318856885764e-09,4.3172383294087314e-11,7.329778415343263e-13,8.48577171046673e-08,0.0066965519456421785,3.0298415478153317e-09,6.898423937239115e-07,2.3942300458722738e-11,1.5096781602079718e-10,0.022716471216378646,4.332959076496261e-08,3.103544667410819e-11,0.13451292527668998,3.2327795228244803e-13,9.547176220119943e-05,9.0936114212072e-14,1.855878777545704e-13,1.5022717281655958e-12,2.9525603758313974e-08,3.113323199480416e-12,2.0818316188125223e-10,1.9414467646084155e-10,1.945956648970456e-06,3.4542470278605625e-07,4.550770024760275e-13,0.2428732216989295,0.0,0.9071066713143189,1.5178301458672236e-12,0.0,2.406203417411207,3.4564268549665664,0.0,0.0,0.0,0.0,0.0,0.08637812959724266,0.0,0.0,0.0,0.04835985395237916,0.18821694541028358,0.0,0.0,0.0,0.0,3.515481469240569e-28,0.0,0.1582999414658207,0.0,2.4344707172584457,0.0,0.194408242129271,2.800469917374265,0.004026153897611953,0.0,3.25740507606603e-25,0.09339188595896188,0.19202167691141417,2.2494776333206642e-05,0.5409137375854075,0.001997531970487268,0.0,0.6179651708354392,0.0,0.0
8.0,1.1113086665127855e-08,9.876214800412222e-11,3.894608763439876e-07,2.7908986499583518e-11,4.1030444785344903e-10,0.1896541427110642,0.01695875007628807,8.111678690958894e-10,4.945944506115817e-14,2.7147070773675245e-14,8.856032773862396e-10,2.160201440759571e-18,1.661989195711607e-09,1.0491249441857325e-18,9.384243440367296e-12,1.4692620897998726e-12,5.237164457863711e-19,4.2005317030336613e-10,6.989236728627308e-14,1.4536901375384044e-19,2.5225363990061697e-09,0.0013188586837336726,9.006726731572052e-11,2.439491888464563e-14,8.966450467330513e-12,2.4610454790357295e-14,0.07603770511035127,1.2771915528678208e-09,1.225347839628601e-11,0.01065918369531053,4.657442984901544e-19,4.432480708853567e-12,4.580392436242845e-15,9.73516227115206e-08,1.619327130155624e-15,8.784999305577138e-10,1.600239960568044e-16,5.930643788733619e-12,7.291600907735053e-15,3.9927490803418256e-07,1.59114102104414e-11,2.311623188554713e-16,0.0,0.026380094811265964,0.0,0.0,0.0,1.9034062352130374,2.8560649607338915,0.05605974636668595,0.0,0.0,0.1038790098428017,0.0,0.0,0.0,0.053916142603367904,0.0,0.0,0.041969829273319055,0.0,0.0,0.16217347490972184,0.0,0.010089970770836716,0.0,0.0,0.0,1.1926207674404146,0.14321960304553397,0.0,1.739164147887726,0.0,0.20232294759912697,0.0,0.0,0.0,0.0,0.0,0.07538521224099687,0.0,0.0,0.0,0.0
9.0,3.096504695567391e-06,4.375084200445897e-09,7.49702977162237e-05,1.2363313817204407e-09,5.809174110222602e-08,0.0010112219531278666,0.12228025548201413,3.593429391018814e-08,9.854509323108409e-11,5.078850580767666e-07,3.923172161881325e-08,5.340067480084279e-19,3.1580478058426563e-07,1.6436540561979421e-18,1.9360693154925167e-07,6.50875125359422e-11,1.1065594268836848e-18,1.3673112602611543e-09,9.480424419362374e-15,9.236418551210787e-14,1.1174698324805008e-07,5.515707618139498e-10,3.989930717060725e-09,9.084234653592599e-13,2.597940381197432e-12,3.8197084385454943e-14,0.04295787940420932,6.737205048907084e-08,3.6595761961592206e-12,0.11007543210850891,6.21994720704983e-15,5.744023791723183e-06,5.38562597820506e-16,2.1791705302109203e-14,2.870664548228612e-13,3.8839483384770956e-08,1.163053505610079e-13,2.6273996829175394e-10,8.83374755805894e-13,1.18594207502664e-07,6.885103274918569e-11,1.630430964534179e-16,0.14948960246512022,0.0,0.0,0.0,0.0,1.5735000150682972,2.9588452911718472,0.04345910370653614,0.0,0.0,0.04781652528362473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13998704068675008,0.0,0.0,0.0,0.0,0.0,2.0403259152474242,0.07622283700346599,0.0,2.336257738446505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03178819908707696,0.0,1.0630895013003228e-22,0.0
